lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
1.7941172448584326,0.04399814653712056,0.001518460383920847,7.021311608053266e-05,11,2097152,SPHEREx-D3,61206.220693,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0042_2D3_spx_l2b-v25-2026-172.fits
1.8784953226646917,0.04604607849632712,0.0013859992412252307,6.992210435628944e-05,12,2097152,SPHEREx-D3,61206.423089,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0078_1D3_spx_l2b-v25-2026-172.fits
4.611806867857484,0.03741324406759815,0.0005553085869495304,0.00017638617748066927,12,2097152,SPHEREx-D6,61206.423089,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0078_1D6_spx_l2b-v25-2026-172.fits
1.9222533882974824,0.047059826902908365,0.0015624051166068886,7.167570107291002e-05,13,2097152,SPHEREx-D3,61206.424581,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0078_2D3_spx_l2b-v25-2026-172.fits
4.645603548753123,0.03777818479158749,0.000528985851084768,0.00019567975828564002,14,2097152,SPHEREx-D6,61206.424581,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0078_2D6_spx_l2b-v25-2026-172.fits
0.8807691941847775,0.022107428169819792,0.0010566946109998277,7.654206311996477e-05,13,2097152,SPHEREx-D1,61208.122341,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/1/level2_2026W25_1A_0424_3D1_spx_l2b-v25-2026-172.fits
2.9256772205232204,0.08451175622303365,0.0009730175657119288,5.135419091432512e-05,13,2097152,SPHEREx-D4,61208.122341,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/4/level2_2026W25_1A_0424_3D4_spx_l2b-v25-2026-172.fits
0.9015167161959032,0.022896656103206837,0.0011619304812312498,0.0002367511635853484,12,270532613,SPHEREx-D1,61208.123833,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/1/level2_2026W25_1A_0424_4D1_spx_l2b-v25-2026-172.fits
2.2464626131768286,0.055428698141921806,0.0016477055583419208,6.662066504172855e-05,13,2097152,SPHEREx-D3,61208.392972,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0482_4D3_spx_l2b-v25-2026-172.fits
2.297587293609975,0.056415035844608524,0.0014796975331347224,6.425096217091327e-05,14,2097152,SPHEREx-D3,61208.864684,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0578_1D3_spx_l2b-v25-2026-172.fits
4.915916943493446,0.03722974543472517,0.00022460183370417067,0.00025245472502685246,14,2097152,SPHEREx-D6,61208.864684,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0578_1D6_spx_l2b-v25-2026-172.fits
2.350058911527595,0.05794202658659403,0.0014447606208538824,5.947561833598108e-05,10,2097152,SPHEREx-D3,61208.870352,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0581_1D3_spx_l2b-v25-2026-172.fits
2.402026059851268,0.05627165975050735,0.0015644155185335735,8.015949357524748e-05,11,2097152,SPHEREx-D3,61208.871844,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0581_2D3_spx_l2b-v25-2026-172.fits
4.987854580351583,0.03792149119774127,0.0003558184857373955,0.0002616523256828311,13,2097152,SPHEREx-D6,61208.871844,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0581_2D6_spx_l2b-v25-2026-172.fits
3.0894932256003895,0.09022683921839791,0.0009239145228420022,4.628721219842419e-05,11,2097152,SPHEREx-D4,61210.631656,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/4/level2_2026W25_2A_0239_1D4_spx_l2b-v25-2026-174.fits
0.9231212742460266,0.023548422098494157,0.0013583668761074567,7.404498378697492e-05,11,2097152,SPHEREx-D1,61210.631656,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/1/level2_2026W25_2A_0239_1D1_spx_l2b-v25-2026-174.fits
1.3713419298333887,0.033039780296056045,0.0015256285230649332,7.821319261875167e-05,13,2097152,SPHEREx-D2,61210.905254,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/2/level2_2026W25_2A_0306_1D2_spx_l2b-v25-2026-174.fits
4.136729533848179,0.03674684037618009,0.000639628470384269,0.0005442976888438873,13,270532608,SPHEREx-D5,61210.905254,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/5/level2_2026W25_2A_0306_1D5_spx_l2b-v25-2026-174.fits
1.3393462239410332,0.03201023708960575,0.001736071628678674,7.856774838490988e-05,13,2097152,SPHEREx-D2,61210.972921,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/2/level2_2026W25_2A_0326_1D2_spx_l2b-v25-2026-174.fits
4.101004609233049,0.03664540809305231,0.0009463689434192989,0.00012168796589845512,14,2097152,SPHEREx-D5,61210.972921,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/5/level2_2026W25_2A_0326_1D5_spx_l2b-v25-2026-174.fits
